date,net_equity,net_return,benchmark_return,cost
2019-10-09,10000000.0,0.0,-0.00981609451221177,
2019-10-10,10000000.0,0.0,-0.006975770783374302,
2019-10-11,10000000.0,0.0,-2.9747491389842118e-05,
2019-10-14,10000000.0,0.0,-0.02610822582417316,
2019-10-15,10000000.0,0.0,-0.012517156855642142,
2019-10-16,10000000.0,0.0,0.018139374445079515,
2019-10-17,10000000.0,0.0,-3.7594669961005245e-05,
2019-10-18,10000000.0,0.0,-0.005641858231887675,
2019-10-21,10000000.0,0.0,-0.013331109314121181,
2019-10-22,10000000.0,0.0,0.0014956674085493393,
2019-10-23,10000000.0,0.0,0.015499934924568137,
2019-10-24,10000000.0,0.0,-0.013616198857315354,
2019-10-25,10000000.0,0.0,-0.004742747330228947,
2019-10-28,10000000.0,0.0,-0.0058889670921001835,
2019-10-29,10000000.0,0.0,-0.0005908044946641988,
2019-10-30,10000000.0,0.0,-0.002312826250940425,
2019-10-31,10000000.0,0.0,-0.007867403089487413,
2019-11-01,10000000.0,0.0,-0.006597512646287829,
2019-11-04,10000000.0,0.0,0.00038236616660314304,
2019-11-05,10000000.0,0.0,0.008918549094259154,
2019-11-06,10000000.0,0.0,-0.010622201220315541,
2019-11-07,10000000.0,0.0,-0.011704814356663928,
2019-11-08,10000000.0,0.0,0.000620872498703573,
2019-11-11,10000000.0,0.0,0.01038376987887113,
2019-11-12,10000000.0,0.0,0.0004214713348147381,
2019-11-13,10000000.0,0.0,-0.009624385494582444,
2019-11-14,10000000.0,0.0,-0.025758843396702646,
2019-11-15,10000000.0,0.0,-0.015008668281171311,
2019-11-18,10000000.0,0.0,-0.00910212451851522,
2019-11-19,10000000.0,0.0,-0.019607109776549447,
2019-11-20,10000000.0,0.0,-0.014274580600652675,
2019-11-21,10000000.0,0.0,0.0016857698637253726,
2019-11-22,10000000.0,0.0,0.020119661836206282,
2019-11-25,10000000.0,0.0,0.007981090482710451,
2019-11-26,10000000.0,0.0,0.006388511141962594,
2019-11-27,10000000.0,0.0,0.0107079781542736,
2019-11-28,10000000.0,0.0,-0.004702966547421528,
2019-11-29,10000000.0,0.0,-0.00494601295189856,
2019-12-02,10000000.0,0.0,0.008384363228117975,
2019-12-03,10000000.0,0.0,0.02750115491838523,
2019-12-04,10000000.0,0.0,0.00727848386372365,
2019-12-05,10000000.0,0.0,-0.021623559303927564,
2019-12-06,10000000.0,0.0,0.0007343901477598891,
2019-12-09,10000000.0,0.0,-0.008334551824222713,
2019-12-10,10000000.0,0.0,0.0006772999787281186,
2019-12-11,10000000.0,0.0,-0.009576791784602356,
2019-12-12,10000000.0,0.0,0.005794609630944247,
2019-12-13,10000000.0,0.0,-0.007804012935675231,
2019-12-16,10000000.0,0.0,-3.832357357647087e-05,
2019-12-17,10000000.0,0.0,0.014519748980172054,
2019-12-18,10000000.0,0.0,0.004856124435344444,
2019-12-19,10000000.0,0.0,0.006108885571904921,
2019-12-20,10000000.0,0.0,-0.001326238912051303,
2019-12-23,10000000.0,0.0,-0.008113082403316096,
2019-12-24,10000000.0,0.0,-0.0031504009292537827,
2019-12-25,10000000.0,0.0,-0.0019711652273267655,
2019-12-26,10000000.0,0.0,-0.0015174947345979461,
2019-12-27,10000000.0,0.0,0.019123563182442682,
2019-12-30,10000000.0,0.0,-0.014281102211584074,
2019-12-31,10000000.0,0.0,0.011933594398590097,
2020-01-01,9991776.73857198,-0.0008223261428020878,-0.00031900197014111953,8223.261428020805
2020-01-02,10039648.455481656,0.004791111547246096,0.004077693587687614,
2020-01-03,10038293.614770569,-0.0001349490190911684,-0.004066415713505633,
2020-01-06,10046463.145549897,0.0008138366033951794,-0.0014944002824534008,
2020-01-07,9973106.903566271,-0.00730169821168547,-0.010447973970411306,
2020-01-08,9975190.295981927,0.00020890104115012242,0.000868644341422975,
2020-01-09,9995038.156247951,0.0019897224691562965,0.00810216210416459,
2020-01-10,9933478.688040923,-0.006159002821669701,-0.005686403537441764,
2020-01-13,9872081.686182758,-0.006180815783304872,-0.003064691628890781,
2020-01-14,9836166.057962207,-0.0036381007939610965,-0.006180185021525397,
2020-01-15,9796376.18430199,-0.004045262496154001,-0.009937497892315572,
2020-01-16,9855809.360445524,0.006066853194018007,0.01415749600582572,
2020-01-17,9861423.785744261,0.0005696564425514694,-0.005116113588611304,
2020-01-20,9878927.752975056,0.0017749939168114626,0.0032060462294913883,
2020-01-21,9842841.986439338,-0.0036528019475444706,-0.0037298170326743874,
2020-01-22,9840107.486079885,-0.0002778161392025247,0.003359775509875762,
2020-01-23,9948530.633967724,0.0110184922310268,0.017448428489450274,
2020-01-24,9852200.242924083,-0.009682876254583306,-0.009970367673771241,
2020-01-27,9877982.255107472,0.002616878620783858,0.0008801574854790939,
2020-01-28,9858590.61476814,-0.0019631175515936183,-0.0074647059665695625,
2020-01-29,9840056.291894566,-0.001880017499236608,-0.0029982737436179407,
2020-01-30,9927315.21238938,0.008867725743265442,0.01105425030383178,
2020-01-31,9886667.338344693,-0.004094548543593923,-0.0036834183887108907,
2020-02-03,9975667.958673738,0.009002085058922082,0.019300198478987785,1861.9931242466614
2020-02-04,10046829.186027683,0.007133479948284727,0.014671658497662943,
2020-02-05,10149166.88115806,0.010186068981116847,0.013893659720731977,
2020-02-06,10205428.986085817,0.005543519540722963,0.003180063460452187,
2020-02-07,10071165.053280363,-0.013156128271384904,-0.01933035099049274,
2020-02-10,10012497.430247847,-0.005825306478658754,-0.011569683669466091,
2020-02-11,10035185.647628605,0.002265989833087678,0.000747106782312601,
2020-02-12,10104663.097140664,0.006923384574203384,0.00876920692638472,
2020-02-13,10028469.37373807,-0.007540451638031964,-0.00854341829721661,
2020-02-14,10038721.670107158,0.0010223191582892088,-0.002111393675859774,
2020-02-17,10076801.79688595,0.0037933242926921906,0.00406219161221566,
2020-02-18,9998328.130436994,-0.00778755680926535,-0.0038128005174158375,
2020-02-19,9943705.837774925,-0.005463142632395446,-0.007776852613054941,
2020-02-20,9967797.989090573,0.0024228543873576758,0.005675503745355304,
2020-02-21,9818957.997434843,-0.014932083477075864,-0.02316994102241754,
2020-02-24,9839120.971364848,0.002053473895628377,0.004556741252873087,
2020-02-25,9781614.50464368,-0.00584467523964094,-0.009664247938734105,
2020-02-26,9742080.238293584,-0.0040416913109107,-0.003093502246424795,
2020-02-27,9743758.392464425,0.00017225829902778322,-0.002040400848917656,
2020-02-28,9626780.230448268,-0.012005445671418258,-0.014507752504248628,
2020-03-02,9688848.725294152,0.006447482269260618,0.011653953579594312,1586.6088673407562
2020-03-03,9684331.24494282,-0.00046625563876734333,-0.0021117215952799473,
2020-03-04,9636390.044112261,-0.0049503883766464085,-0.004670883233888201,
2020-03-05,9531538.488346487,-0.01088079200673675,-0.018862502740244258,
2020-03-06,9642636.657415962,0.01165584855008528,0.019581112484483576,
2020-03-09,9710478.997729762,0.007035662830002343,0.007929029195115511,
2020-03-10,9778990.430375706,0.007055412267712224,0.006580701941630851,
2020-03-11,9809155.082655836,0.0030846386950571514,0.004337680198875482,
2020-03-12,9793251.503420087,-0.001621299602436621,-0.003538513540651156,
2020-03-13,9805575.101127729,0.0012583765160465443,0.0009904872590289493,
2020-03-16,9863588.302445857,0.005916348681216599,0.009083616176247755,
2020-03-17,9773813.389535138,-0.009101648422253916,-0.01707779292008571,
2020-03-18,9780540.129147189,0.0006882410522850435,0.005573211303701697,
2020-03-19,9808700.58514203,0.0028792332144234045,0.005211393436864276,
2020-03-20,9784956.526676739,-0.002420713962995036,-0.005595541744267463,
2020-03-23,9775617.97500528,-0.0009543784528831534,0.0018829439248764235,
2020-03-24,9860525.887096534,0.008685682307589149,0.01806648841134173,
2020-03-25,9813871.34429341,-0.004731445699480918,-0.009358076169283636,
2020-03-26,9886010.214408359,0.007350704689734533,0.004032181469189489,
2020-03-27,9898151.000890767,0.001228077477070988,0.003683213314884748,
2020-03-30,9985151.136329945,0.008789534068670779,0.007373144724669434,
2020-03-31,9999660.250633696,0.0014530690728316031,0.0021157778896787605,
2020-04-01,10039144.29680982,0.003948538768966836,0.0012737727697575973,1923.6189550290019
2020-04-02,10029841.687277347,-0.0009266337107466383,0.0033237294471073486,
2020-04-03,10052181.486763487,0.002227333210500948,0.00267419485626319,
2020-04-06,10228129.995788375,0.01750351495907365,0.02587515876391544,
2020-04-07,10269803.202799918,0.004074372053220143,0.005886971346139136,
2020-04-08,10186871.91961789,-0.008075255342713694,-0.015592027069399994,
2020-04-09,10221406.018474134,0.0033900591986180117,0.0038954115538629708,
2020-04-10,10142085.319236904,-0.007760253246360205,-0.007485380636656491,
2020-04-13,10120744.379620789,-0.002104196419609794,-0.0007959471448930611,
2020-04-14,10205050.944755545,0.008330075533230286,0.019258690793485078,
2020-04-15,10289117.474398449,0.008237737381027621,0.011026448506073372,
2020-04-16,10356138.943742644,0.006513820987170016,0.00831205919833633,
2020-04-17,10341476.644846791,-0.0014158074718292335,0.0011525248077619565,
2020-04-20,10354935.328776533,0.0013014276772986832,0.0017007456201649784,
2020-04-21,10372499.106005896,0.0016961744976382587,0.00662659039779534,
2020-04-22,10414389.228456782,0.004038575662699273,0.006339917035377507,
2020-04-23,10485398.331676023,0.0068183646358455086,0.010240187955735225,
2020-04-24,10525207.382582229,0.0037966178915629367,0.005210163061469153,
2020-04-27,10480650.4467616,-0.004233354669511136,-0.00510793824174538,
2020-04-28,10479453.456774397,-0.00011420951335838758,0.0012548277421537968,
2020-04-29,10472172.725376176,-0.0006947625110653721,-0.0020517232659722495,
2020-04-30,10448533.866145335,-0.0022573022667549125,-0.00039574167745326516,
2020-05-01,10537943.60348552,0.008557156294423773,0.007124251704236473,2151.923539324331
2020-05-04,10510713.58214385,-0.002583997634288293,-0.002847509541751836,
2020-05-05,10638106.872301389,0.012120327431808242,0.0228442841687162,
2020-05-06,10693021.79919631,0.005162095808409761,0.006214894087226197,
2020-05-07,10609772.400203517,-0.007785395050728394,-0.014934081460462933,
2020-05-08,10434184.685792547,-0.01654962121596515,-0.0222447413344824,
2020-05-11,10263418.85865501,-0.016365996221061385,-0.026646115871904907,
2020-05-12,10238506.938278317,-0.0024272536003618894,-0.003010992152923886,
2020-05-13,10143651.792093322,-0.00926454870390958,-0.01660075359573565,
2020-05-14,10071601.490025513,-0.007102994419028619,-0.013720066402684195,
2020-05-15,9968963.745738935,-0.010190806733986313,-0.015306675683858906,
2020-05-18,9955650.051126197,-0.0013355143977155093,-0.0010742253077687947,
2020-05-19,9937920.456184238,-0.0017808575884959987,-0.001420357955207563,
2020-05-20,9900714.531760337,-0.0037438339930310205,-0.0014263094664519471,
2020-05-21,9906241.620608395,0.0005582515110731379,0.0002180927835677693,
2020-05-22,9883707.517765027,-0.002274737857846043,0.0006192754778582277,
2020-05-25,9830745.088812333,-0.005358558906918165,-0.011707364999694603,
2020-05-26,9781909.779326087,-0.004967610190790284,-0.006980905221245615,
2020-05-27,9877254.193254001,0.00974701424147506,0.017090680732275043,
2020-05-28,10010928.347413456,0.013533533869235725,0.021982240070808512,
2020-05-29,10046175.14144,0.003520831715437378,0.002943479928345649,
2020-06-01,10041055.466131305,-0.0005096143792652219,0.00020184939160672322,1663.0721587378525
2020-06-02,9906854.945476927,-0.013365180693109324,-0.02365110583855423,
2020-06-03,10006249.438970659,0.010032900859128002,0.01784946060180248,
2020-06-04,10074200.519130422,0.006790864106896777,0.008013742814999114,
2020-06-05,10082024.076299528,0.0007765933539092273,0.0018097027325212345,
2020-06-08,10174172.729713377,0.009139896187162266,0.010225684192697981,
2020-06-09,10138589.043021563,-0.0034974525828416203,-0.004857513059423169,
2020-06-10,10271959.769492118,0.013154762058568137,0.019615730073576865,
2020-06-11,10185299.747046249,-0.008436561706876011,-0.015174334359241093,
2020-06-12,10085198.521456579,-0.009828009786231329,-0.012325299584571958,
2020-06-15,10026102.622652194,-0.005859666389179785,-0.00678083704733301,
2020-06-16,10114069.255903004,0.008773761506496669,0.007459690108529093,
2020-06-17,10094458.362112945,-0.0019389716734056206,-0.0037961872310040556,
2020-06-18,10137368.768694716,0.004250887471369813,0.003778180678961407,
2020-06-19,10055589.380466377,-0.008067121764464336,-0.012233761340420535,
2020-06-22,9965520.124729961,-0.00895713342386295,-0.01340501923206383,
2020-06-23,9874940.45013634,-0.009089307277484027,-0.010271188847618129,
2020-06-24,9880103.081480755,0.0005228012635098978,0.005871177324328514,
2020-06-25,9918149.992448848,0.003850861742465961,0.010634021598342702,
2020-06-26,9908721.007602718,-0.0009506797994897065,-0.002873566973890962,
2020-06-29,9922766.762309821,0.0014175143993182537,0.0004231522599102977,
2020-06-30,9989615.053974912,0.00673686011838992,0.010445558798138688,
2020-07-01,9894120.01633076,-0.009559431182100786,-0.009988492072916522,1881.8481042661888
2020-07-02,9978845.965081215,0.00856326268638452,0.011624890120006226,
2020-07-03,9949879.7212921,-0.0029027648979125242,-0.005074283146605185,
2020-07-06,9981757.454819832,0.0032038310432551675,0.010039630153838575,
2020-07-07,10014012.47484129,0.0032313968925263836,0.002098109232458123,
2020-07-08,9915371.67934377,-0.009850276874064257,-0.015408721056752728,
2020-07-09,10127979.965603646,0.021442291134964986,0.042514552688460494,
2020-07-10,10005906.18265962,-0.012053122474433131,-0.017066997851402532,
2020-07-13,9995781.940152677,-0.0010118266473944093,0.004966947920874709,
2020-07-14,10009408.101798035,0.0013631911667282282,0.0015641020961536523,
2020-07-15,10048705.621192895,0.003926058263904686,0.006205974145507609,
2020-07-16,10147418.43177459,0.009823435405800662,0.009755664196153147,
2020-07-17,10197898.402108714,0.004974661355843679,0.009970068636976581,
2020-07-20,10344527.972477628,0.014378410588851809,0.020174789279302052,
2020-07-21,10166148.421372674,-0.017243856034760197,-0.02746066353769472,
2020-07-22,10134196.907648444,-0.0031429320525222515,-0.00039701168070704895,
2020-07-23,9866575.993402524,-0.026407708147445086,-0.037609547727252224,
2020-07-24,10036164.532951726,0.017188185613996154,0.024797464296625105,
2020-07-27,10132931.636523161,0.009641841089164993,0.020710989208900354,
2020-07-28,10032323.720334843,-0.009928806370871679,-0.012475900050845978,
2020-07-29,10042358.315714931,0.0010002264340562839,0.006319007323305259,
2020-07-30,9938431.9022565,-0.010348805548573203,-0.013349589298305431,
2020-07-31,9784411.847025063,-0.01549742019125444,-0.020794712135452587,
2020-08-03,9520382.473181566,-0.026984695449402407,-0.04418675938614647,2038.875848801575
2020-08-04,9605272.380080175,0.008916648794073057,0.010988812397459746,
2020-08-05,9615827.629418498,0.0010989016157640918,-0.005122502913470384,
2020-08-06,9619586.668351652,0.00039092203791724067,0.008932012947401535,
2020-08-07,9693185.173808722,0.00765090102043664,0.009017011937246133,
2020-08-10,9658572.472023353,-0.0035708284908136934,-0.008634413684769582,
2020-08-11,9702057.665524047,0.004502238154411753,0.008578102168064206,
2020-08-12,9720464.076299585,0.0018971656745501164,-9.927988319180514e-05,
2020-08-13,9752902.214925166,0.003337097732264871,0.0036378728711146113,
2020-08-14,9999026.162232613,0.025235969958849358,0.04087847761791963,
2020-08-17,9921489.411752054,-0.007754430203755547,-0.010175025037320373,
2020-08-18,9891197.648212364,-0.0030531467890102526,-0.004367175277039559,
2020-08-19,9901625.901795581,0.0010542963505639769,0.008086566456774857,
2020-08-20,10034380.958222691,0.013407399728466496,0.028643665475186264,
2020-08-21,10013971.911449933,-0.002033911893292606,-0.004795406029089233,
2020-08-24,10007106.824308904,-0.0006855508685000844,-0.0005241312472960002,
2020-08-25,9809411.548407188,-0.019755487712140973,-0.029649617408121998,
2020-08-26,9771333.496891217,-0.0038817875392488377,-0.0006265093559655321,
2020-08-27,9487824.83515896,-0.02901432663437964,-0.05678678231029388,
2020-08-28,9619128.999400156,0.013839227275215027,0.017632657095051574,
2020-08-31,9834876.941614067,0.022429051760025853,0.025028773263126025,
2020-09-01,9975101.65738964,0.014257902422982527,0.019170741628431465,1889.083949751668
2020-09-02,10170004.545040091,0.019538937481009544,0.026565204403142584,
2020-09-03,10247119.185720867,0.007582557150221048,0.005684142444473572,
2020-09-04,10302872.433383048,0.005440870419451294,3.994189203249121e-05,
2020-09-07,10521552.144384637,0.02122512070449689,0.029605381290195965,
2020-09-08,10522914.932631224,0.0001295234988036853,0.003213990156212043,
2020-09-09,10249326.858832605,-0.02599926689041565,-0.04170273698297344,
2020-09-10,10306283.487584826,0.005557109216703049,0.005445917346065254,
2020-09-11,10113401.164775379,-0.018715022058319764,-0.03629184604167934,
2020-09-14,9974599.696170555,-0.01372450932612701,-0.023719100079623745,
2020-09-15,9756449.925840551,-0.021870528840747028,-0.029729809978207622,
2020-09-16,9705689.516046818,-0.005202754093913908,-0.006749599895777725,
2020-09-17,9717887.708324805,0.0012568084171473703,0.003317939040720308,
